         0     gagagaga
         8     atomdat1
 0101  284    1           hydrogen molecule
  20   1783000.  6.9485     0      2   1 7s (2s)
  21   1784340.  6.9807     1      6   1 7p (2p)
  22   1785100.  6.9992     2     10   1 7d (2d)
  23   1785091.  6.9990     3     14   1 7f (2f)
  24   1785132.  7.0000     6     66   1 7g - 7i
  25   1816497.  7.9200     0      2   1 8s (2s)
  26   1817850.  7.9683     1      6   1 8p (2p)
  27   1819300.  8.0211     2     10   1 8d (2d)
  28   1818697.  7.9990     3     14   1 8f (2f)
  29   1818725.  8.0000     7     96   1 8g - 8k
  30   1840194.  8.9200     0      2   1 9s (2s)
  31   1841300.  8.9764     1      6   1 9p (2p)
  32   1841920.  9.0085     2     10   1 9d (2d)
  33   1841737.  8.9990     3     14   1 9f (2f)
  34   1841756.  9.0000     8    130   1 9g - 9l
  35   1857093.  9.9200     0      2   1 10s (2s)
  36   1858400. 10.0121     1      6   1 10p (2p)
  37   1858230. 10.0000     2     10   1 10d (2d)
  38   1858216.  9.9990     3     14   1 10f (2f)
  39   1858230. 10.0000     9    168   1 10g - 10m
  40   1928462.   11  100    1           limit ne9 1s**2
 10 9   76    1 109737.31 neon 9
   1         0.  0.9600     0      1   1 1s**2 (1s)
   2   7382680.  1.9822     0      1   1 2s    (1s)
   3   7299940.  1.9469     0      3   1 2s    (3s)
   4   7436560.  2.0062     1      3   1 2p    (1p)
   5   7379328.  1.9807     1      9   1 2p    (3p)
   6   8644880.  2.9813     0      1   1 3s    (1s)
   7   8623000.  2.9492     0      3   1 3s    (3s)
   8   8660530.  3.0049     1      3   1 3p    (1p)
   9   8644744.  2.9811     1      9   1 3p    (3p)
  10   8662400.  3.0077     2      5   1 3d    (1d)
  11   8657129.  2.9997     2     15   1 3d    (3d)
  12   9084060.  3.9809     0      1   1 4s    (1s)
  13   9057200.  3.8888     0      3   1 4s    (3s)
  14   9090630.  4.0044     1      3   1 4p    (1p)
  15   9084141.  3.9812     1      9   1 4p    (3p)
  16   9091627.  4.0080     2      5   1 4d    (1d)
  17   9090355.  4.0034     2     15   1 4d    (3d)
  18   9094400.  4.0181     3      7   1 4f    (1f)
  19   9089800.  4.0014     3     21   1 4f    (3f)
  20   9286650.  4.9807     0      1   1 5s    (1s)
  21   9282200.  4.9501     0      3   1 5s    (3s)
  22   9290000.  5.0042     1      3   1 5p    (1p)
  23   9286713.  4.9812     1      9   1 5p    (3p)
  24   9290543.  5.0080     2      5   1 5d    (1d)
  25   9288500.  4.9936     2     15   1 5d    (3d)
  26   9294400.  5.0355     3      7   1 5f    (1f)
  27   9289800.  5.0028     3     21   1 5f    (3f)
  28   9289408.  5.0000     4     36   1 5g    (1g,3g)
  29   9396394.  5.9800     0      1   1 6s    (1s)
  30   9393881.  5.9500     0      3   1 6s    (3s)
  31   9396200.  5.9777     1      3   1 6p    (1p)
  32   9395000.  5.9633     1      9   1 6p    (3p)
  33   9398705.  6.0080     2      5   1 6d    (1d)
  34   9400000.  6.0239     2     15   1 6d    (3d)
  35   9403000.  6.0611     3      7   1 6f    (1f)
  36   9398400.  6.0043     3     21   1 6f    (3f)
  37   9398048.  6.0000     4     36   1 6g    (1g,3g)
  38   9398048.  6.0000     5     44   1 6h    (1h,3h)
  39   9462513.  6.9800     0      1   1 7s    (1s)
  40   9460935.  6.9500     0      3   1 7s    (3s)
  41   9465200.  7.0320     1      3   1 7p    (1p)
  42   9460000.  6.9324     1      9   1 7p    (3p)
  43   9463968.  7.0080     2      5   1 7d    (1d)
  44   9463000.  6.9893     2     15   1 7d    (3d)
  45   9467631.  7.0800     3      7   1 7f    (1f)
  46   9463813.  7.0050     3     21   1 7f    (3f)
  47   9463555.  7.0000     4     36   1 7g    (1g,3g)
  48   9463555.  7.0000     5     44   1 7h    (1h,3h)
  49   9463555.  7.0000     6     52   1 7i    (1i,3i)
  50   9505374.  7.9800     0      1   1 8s    (1s)
  51   9504318.  7.9500     0      3   1 8s    (3s)
  52   9512000.  8.1764     1      3   1 8p    (1p)
  53   9502532.  7.9000     1      9   1 8p    (3p)
  54   9506348.  8.0080     2      5   1 8d    (1d)
  55   9506071.  8.0000     2     15   1 8d    (3d)
  56   9508807.  8.0800     3      7   1 8f    (1f)
  57   9506244.  8.0050     3     21   1 8f    (3f)
  58   9506071.  8.0000     7    192   1 8g - 8k
  59   9534730.  8.9800     0      1   1 9s    (1s)
  60   9533990.  8.9500     0      3   1 9s    (3s)
  61   9539481.  9.1800     1      3   1 9p    (1p)
  62   9532740.  8.9000     1      9   1 9p    (3p)
  63   9535415.  9.0080     2      5   1 9d    (1d)
  64   9535220.  9.0000     2     15   1 9d    (3d)
  65   9537145.  9.0800     3      7   1 9f    (1f)
  66   9535342.  9.0050     3     21   1 9f    (3f)
  67   9535220.  9.0000     8    260   1 9g - 9l
  68   9555713.  9.9800     0      1   1 10s    (1s)
  69   9555174.  9.9500     0      3   1 10s    (3s)
  70   9559185. 10.1800     1      3   1 10p    (1p)
  71   9554265.  9.9000     1      9   1 10p    (3p)
  72   9556212. 10.0080     2      5   1 10d    (1d)
  73   9556070. 10.0000     2     15   1 10d    (3d)
  74   9557475. 10.0800     3      7   1 10f    (1f)
  75   9556159. 10.0050     3     21   1 10f    (3f)
  76   9556070. 10.0000     9    336   1 10g - 10m
  77   9644957.   11  100    2           limit ne10 1s
 1010   10    1 109737.31 neon 10
   1         0.  1.0000    -1      2   1 n=  1
   2   8243440.  2.0000    -1      8   1 n=  2
   3   9767570.  3.0000    -1     18   1 n=  3
   4  10301015.  4.0000    -1     32   1 n=  4
   5  10547924.  5.0000    -1     50   1 n=  5
   6  10682047.  6.0000    -1     72   1 n=  6
   7  10762919.  7.0000    -1     98   1 n=  7
   8  10815408.  8.0000    -1    128   1 n=  8
   9  10851395.  9.0000    -1    162   1 n=  9
  10  10877136. 10.0000    -1    200   1 n= 10
  11  10986873.   11  100    1           limit
 11 1   46    1 109737.31 sodium 1
   1         0.  1.6271     0      2   1 2p**6 3s(2s)
   2     16968.  2.1172     1      6   1 3p (2p)
   3     29173.  2.9897     2     10   1 3d (2d)
   4     25740.  2.6430     0      2   1 4s (2s)
   5     30271.  3.1331     1      6   1 4p (2p)
   6     34549.  3.9878     2     10   1 4d (2d)
   7     34587.  3.9989     3     14   1 4f (2f)
   8     33201.  3.6474     0      2   1 5s (2s)
   9     35042.  4.1384     1      6   1 5p (2p)
  10     37037.  4.9869     2     10   1 5d (2d)
  11     37058.  4.9987     3     14   1 5f (2f)
  12     37060.  4.9998     4     18   1 5g (2g)
  13     36373.  4.6492     0      2   1 6s (2s)
  14     37297.  5.1409     1      6   1 6p (2p)
  15     38837.  6.4816     2     10   1 6d (2d)
  16     38400.  5.9987     3     14   1 6f (2f)
  17     38401.  5.9998     4     18   1 6g (2g)
  18     38401.  6.0000     5     22   1 6h (2h)
  19     38012.  5.6502     0      2   1 7s (2s)
  20     38541.  6.1423     1      6   1 7p (2p)
  21     39201.  6.9860     2     10   1 7d (2d)
  22     39209.  6.9987     3     14   1 7f (2f)
  23     39210.  6.9997     4     18   1 7g (2g)
  24     39210.  7.0001     5     22   1 7h (2h)
  25     39210.  7.0001     6     26   1 7i (2i)
  26     38969.  6.6508     0      2   1 8s (2s)
  27     39299.  7.1431     1      6   1 8p (2p)
  28     39729.  7.9859     2     10   1 8d (2d)
  29     39734.  7.9987     3     14   1 8f (2f)
  30     39735.  7.9999     4     18   1 8g (2g)
  31     39735.  8.0001     5     22   1 8h (2h)
  32     39735.  8.0001     6     26   1 8i (2i)
  33     39735.  8.0000     7     30   1 8k (2k)
  34     39575.  7.6511     0      2   1 9s (2s)
  35     39795.  8.1436     1      6   1 9p (2p)
  36     40090.  8.9857     2     10   1 9d (2d)
  37     40094.  8.9986     3     14   1 9f (2f)
  38     40095.  8.9999     4     18   1 9g (2g)
  39     40095.  8.9999     5     22   1 9h (2h)
  40     40095.  9.0000     8     90   1 9i - 9l
  41     39983.  8.6516     0      2   1 10s (2s)
  42     40137.  9.1442     1      6   1 10p (2p)
  43     40349.  9.9853     2     10   1 10d (2d)
  44     40352.  9.9990     3     14   1 10f (2f)
  45     40352.  9.9999     4     18   1 10g (2g)
  46     40352. 10.0000     9    150   1 10h - 10m
  47     41449.   11  100    1           limit na2 2p**6
 11 2   43    1 109737.31 sodium 2
   1         0.  1.0728     1      1   1 2s**2 2p**6 (1s)
   2    266188.  1.9520     0     12   1 2s**2 2p**5 3s
   3    298610.  2.3027     1     36   1 2s**2 2p**5 3p
   4    331806.  2.9753     2     60   1 2s**2 2p**5 3d
   5    331641.  2.9704     0     12   1 2s**2 2p**5 4s
   6    341504.  3.3174     1     36   1 2s**2 2p**5 4p
   7    353287.  3.9521     2     60   1 2s**2 2p**5 4d
   8    353912.  3.9968     3     84   1 2s**2 2p**5 4f
   9    353603.  3.9745     0     12   1 2s**2 2p**5 5s
  10    358233.  4.3538     1     36   1 2s**2 2p**5 5p
  11    363407.  4.9405     2     60   1 2s**2 2p**5 5d
  12    363807.  4.9964     3     84   1 2s**2 2p**5 5f
  13    363825.  4.9990     4    108   1 2s**2 2p**5 5g
  14    363659.  4.9755     0     12   1 2s**2 2p**5 6s
  15    366076.  5.3538     1     36   1 2s**2 2p**5 6p
  16    368952.  5.9405     2     60   1 2s**2 2p**5 6d
  17    369181.  5.9961     3     84   1 2s**2 2p**5 6f
  18    369193.  5.9990     4    108   1 2s**2 2p**5 6g
  19    369197.  6.0000     5    132   1 2s**2 2p**5 6h
  20    372369.  6.9755     0     12   1 2s**2 2p**5 7s
  21    370517.  6.3538     1     36   1 2s**2 2p**5 7p
  22    372278.  6.9405     2     60   1 2s**2 2p**5 7d
  23    372422.  6.9961     3     84   1 2s**2 2p**5 7f
  24    372429.  6.9990     4    108   1 2s**2 2p**5 7g
  25    372432.  7.0000     6    288   1 2s**2 2p**5 7h - 7i
  26    372369.  6.9755     0     12   1 2s**2 2p**5 8s
  27    373273.  7.3538     1     36   1 2s**2 2p**5 8p
  28    374428.  7.9405     2     60   1 2s**2 2p**5 8d
  29    374525.  7.9961     3     84   1 2s**2 2p**5 8f
  30    374530.  7.9990     4    108   1 2s**2 2p**5 8g
  31    374531.  8.0000     7    468   1 2s**2 2p**5 8h - 8k
  32    374489.  7.9755     0     12   1 2s**2 2p**5 9s
  33    375100.  8.3538     1     36   1 2s**2 2p**5 9p
  34    375899.  8.9405     2     60   1 2s**2 2p**5 9d
  35    375966.  8.9961     3     84   1 2s**2 2p**5 9f
  36    375970.  8.9990     4    108   1 2s**2 2p**5 9g
  37    375971.  9.0000     8    672   1 2s**2 2p**5 9h - 9l
  38    375941.  8.9755     0     12   1 2s**2 2p**5 10s
  39    376373.  9.3538     1     36   1 2s**2 2p**5 10p
  40    376948.  9.9405     2     60   1 2s**2 2p**5 10d
  41    376997.  9.9961     3     84   1 2s**2 2p**5 10f
  42    377000.  9.9990     4    108   1 2s**2 2p**5 10g
  43    377001. 10.0000     9    900   1 2s**2 2p**5 10h - 10m
  44    381390.   11  100    6           limit na3 2s**2 2p**5 (2p)
 11 3  144    4 109737.31 sodium 3
   1         0.  1.3076     1      6   1 2p**5 (2p)
   2    264455.  1.3311     1      2   4 2s2p**6 (2s)
   3    373981.  2.2021     0      6   1 2p**4(3p) 3s (2p)
   4    366682.  2.1637     0     12   1 2p**4(3p) 3s (4p)
   5    416909.  2.4788     1      2   1 2p**4(3p) 3p (2s)
   6    417404.  2.4826     1      4   1 2p**4(3p) 3p (4s)
   7    418464.  2.4908     1      6   1 2p**4(3p) 3p (2p)
   8    406423.  2.4017     1     12   1 2p**4(3p) 3p (4p)
   9    414638.  2.4614     1     10   1 2p**4(3p) 3p (2d)
  10    411460.  2.4378     1     20   1 2p**4(3p) 3p (4d)
  11    466529.  2.9813     2      6   1 2p**4(3p) 3d (2p)
  12    464752.  2.9577     2     12   1 2p**4(3p) 3d (4p)
  13    464641.  2.9563     2     10   1 2p**4(3p) 3d (2d)
  14    460419.  2.9025     2     20   1 2p**4(3p) 3d (4d)
  15    463971.  2.9475     2     14   1 2p**4(3p) 3d (2f)
  16    463334.  2.9393     2     28   1 2p**4(3p) 3d (4f)
  17    482731.  3.2257     0      6   1 2p**4(3p) 4s (2p)
  18    480474.  3.1880     0     12   1 2p**4(3p) 4s (4p)
  19    496041.  3.4788     1      2   1 2p**4(3p) 4p (2s)
  20    496219.  3.4826     1      4   1 2p**4(3p) 4p (4s)
  21    496601.  3.4908     1      6   1 2p**4(3p) 4p (2p)
  22    492300.  3.4017     1     12   1 2p**4(3p) 4p (4p)
  23    495219.  3.4614     1     10   1 2p**4(3p) 4p (2d)
  24    494083.  3.4378     1     20   1 2p**4(3p) 4p (4d)
  25    515703.  3.9929     2      6   1 2p**4(3p) 4d (2p)
  26    514392.  3.9513     2     12   1 2p**4(3p) 4d (4p)
  27    515226.  3.9776     2     10   1 2p**4(3p) 4d (2d)
  28    513502.  3.9238     2     20   1 2p**4(3p) 4d (4d)
  29    514688.  3.9606     2     14   1 2p**4(3p) 4d (2f)
  30    513701.  3.9299     2     28   1 2p**4(3p) 4d (4f)
  31    515923.  4.0000     3    126   1 2p**4(3p) 4f (2d,4d,2f,4f,2g,4g
  32    522989.  4.2507     0      6   1 2p**4(3p) 5s (2p)
  33    522007.  4.2130     0     12   1 2p**4(3p) 5s (4p)
  34    528415.  4.4788     1      2   1 2p**4(3p) 5p (2s)
  35    528499.  4.4826     1      4   1 2p**4(3p) 5p (4s)
  36    528678.  4.4908     1      6   1 2p**4(3p) 5p (2p)
  37    526675.  4.4017     1     12   1 2p**4(3p) 5p (4p)
  38    528030.  4.4614     1     10   1 2p**4(3p) 5p (2d)
  39    527501.  4.4378     1     20   1 2p**4(3p) 5p (4d)
  40    538032.  4.9929     2      6   1 2p**4(3p) 5d (2p)
  41    537364.  4.9513     2     12   1 2p**4(3p) 5d (4p)
  42    537788.  4.9776     2     10   1 2p**4(3p) 5d (2d)
  43    536909.  4.9236     2     20   1 2p**4(3p) 5d (4d)
  44    537515.  4.9606     2     14   1 2p**4(3p) 5d (2f)
  45    537013.  4.9299     2     28   1 2p**4(3p) 5d (4f)
  46    538145.  5.0000     4    288   1 2p**4(3p) 5f - 5g
  47    541827.  5.2507     0      6   1 2p**4(3p) 6s (2p)
  48    541307.  5.2130     0     12   1 2p**4(3p) 6s (4p)
  49    544748.  5.4788     1      2   1 2p**4(3p) 6p (2s)
  50    544793.  5.4826     1      4   1 2p**4(3p) 6p (4s)
  51    544891.  5.4908     1      6   1 2p**4(3p) 6p (2p)
  52    543802.  5.4017     1     12   1 2p**4(3p) 6p (4p)
  53    544538.  5.4614     1     10   1 2p**4(3p) 6p (2d)
  54    544250.  5.4378     1     20   1 2p**4(3p) 6p (4d)
  55    550151.  5.9929     2      6   1 2p**4(3p) 6d (2p)
  56    549765.  5.9513     2     12   1 2p**4(3p) 6d (4p)
  57    550010.  5.9776     2     10   1 2p**4(3p) 6d (2d)
  58    549505.  5.9238     2     20   1 2p**4(3p) 6d (4d)
  59    549852.  5.9606     2     14   1 2p**4(3p) 6d (2f)
  60    549563.  5.9299     2     28   1 2p**4(3p) 6d (4f)
  61    550216.  6.0000     5    486   1 2p**4(3p) 6f - 6h
  62    552372.  6.2507     0      6   1 2p**4(3p) 7s (2p)
  63    552065.  6.2130     0     12   1 2p**4(3p) 7s (4p)
  64    554121.  6.4788     1      2   1 2p**4(3p) 7p (2s)
  65    554148.  6.4826     1      4   1 2p**4(3p) 7p (4s)
  66    554208.  6.4908     1      6   1 2p**4(3p) 7p (2p)
  67    553551.  6.4017     1     12   1 2p**4(3p) 7p (4p)
  68    553994.  6.4614     1     10   1 2p**4(3p) 7p (2d)
  69    553820.  6.4378     1     20   1 2p**4(3p) 7p (4d)
  70    557453.  6.9929     2      6   1 2p**4(3p) 7d (2p)
  71    557211.  6.9513     2     12   1 2p**4(3p) 7d (4p)
  72    557365.  6.9776     2     10   1 2p**4(3p) 7d (2d)
  73    557048.  6.9238     2     20   1 2p**4(3p) 7d (4d)
  74    557265.  6.9606     2     14   1 2p**4(3p) 7d (2f)
  75    557084.  6.9299     2     28   1 2p**4(3p) 7d (4f)
  76    557494.  7.0000     6    720   1 2p**4(3p) 7f - 7i
  77    558864.  7.2507     0      6   1 2p**4(3p) 8s (2p)
  78    558667.  7.2130     0     12   1 2p**4(3p) 8s (4p)
  79    559992.  7.4788     1      2   1 2p**4(3p) 8p (2s)
  80    560010.  7.4826     1      4   1 2p**4(3p) 8p (4s)
  81    560049.  7.4908     1      6   1 2p**4(3p) 8p (2p)
  82    559623.  7.4017     1     12   1 2p**4(3p) 8p (4p)
  83    559910.  7.4614     1     10   1 2p**4(3p) 8p (2d)
  84    559797.  7.4378     1     20   1 2p**4(3p) 8p (4d)
  85    562191.  7.9929     2      6   1 2p**4(3p) 8d (2p)
  86    562029.  7.9513     2     12   1 2p**4(3p) 8d (4p)
  87    562131.  7.9776     2     10   1 2p**4(3p) 8d (2d)
  88    561920.  7.9238     2     20   1 2p**4(3p) 8d (4d)
  89    562065.  7.9606     2     14   1 2p**4(3p) 8d (2f)
  90    561944.  7.9299     2     28   1 2p**4(3p) 8d (4f)
  91    562218.  8.0000     7    990   1 2p**4(3p) 8f - 8k
  92    563142.  8.2507     0      6   1 2p**4(3p) 9s (2p)
  93    563008.  8.2130     0     12   1 2p**4(3p) 9s (4p)
  94    563912.  8.4788     1      2   1 2p**4(3p) 9p (2s)
  95    563924.  8.4826     1      4   1 2p**4(3p) 9p (4s)
  96    563951.  8.4908     1      6   1 2p**4(3p) 9p (2p)
  97    563659.  8.4017     1     12   1 2p**4(3p) 9p (4p)
  98    563855.  8.4614     1     10   1 2p**4(3p) 9p (2d)
  99    563778.  8.4378     1     20   1 2p**4(3p) 9p (4d)
 100    565438.  8.9929     2      6   1 2p**4(3p) 9d (2p)
 101    565324.  8.9513     2     12   1 2p**4(3p) 9d (4p)
 102    565396.  8.9776     2     10   1 2p**4(3p) 9d (2d)
 103    565248.  8.9238     2     20   1 2p**4(3p) 9d (4d)
 104    565350.  8.9606     2     14   1 2p**4(3p) 9d (2f)
 105    565265.  8.9299     2     28   1 2p**4(3p) 9d (4f)
 106    565457.  9.0000     8   1296   1 2p**4(3p) 9f - 9l
 107    566109.  9.2507     0      6   1 2p**4(3p) 10s (2p)
 108    566014.  9.2130     0     12   1 2p**4(3p) 10s (4p)
 109    566658.  9.4788     1      2   1 2p**4(3p) 10p (2s)
 110    566667.  9.4826     1      4   1 2p**4(3p) 10p (4s)
 111    566685.  9.4908     1      6   1 2p**4(3p) 10p (2p)
 112    566477.  9.4017     1     12   1 2p**4(3p) 10p (4p)
 113    566617.  9.4614     1     10   1 2p**4(3p) 10p (2d)
 114    566562.  9.4378     1     20   1 2p**4(3p) 10p (4d)
 115    567760.  9.9929     2      6   1 2p**4(3p) 10d (2p)
 116    567677.  9.9513     2     12   1 2p**4(3p) 10d (4p)
 117    567729.  9.9776     2     10   1 2p**4(3p) 10d (2d)
 118    567621.  9.9238     2     20   1 2p**4(3p) 10d (4d)
 119    567695.  9.9606     2     14   1 2p**4(3p) 10d (2f)
 120    567634.  9.9299     2     28   1 2p**4(3p) 10d (4f)
 121    567774. 10.0000     9   1638   1 2p**4(3p) 10f - 10m
 122    399178.  2.1722     0     10   2 2p**4(1d) 3s (2d)
 123    447734.  2.4786     1      6   2 2p**4(1d) 3p (2p)
 124    445843.  2.4642     1     10   2 2p**4(1d) 3p (2d)
 125    441006.  2.4284     1     14   2 2p**4(1d) 3p (2f)
 126    493849.  2.9351     2      2   2 2p**4(1d) 3d (2s)
 127    493226.  2.9272     2      6   2 2p**4(1d) 3d (2p)
 128    494636.  2.9453     2     10   2 2p**4(1d) 3d (2d)
 129    495433.  2.9556     2     14   2 2p**4(1d) 3d (2f)
 130    492315.  2.9157     2     18   2 2p**4(1d) 3d (2g)
 131    511434.  3.1900     0     10   2 2p**4(1d) 4s (2d)
 132    526872.  3.4786     1      6   2 2p**4(1d) 4p (2p)
 133    526192.  3.4642     1     10   2 2p**4(1d) 4p (2d)
 134    524464.  3.4284     1     14   2 2p**4(1d) 4p (2f)
 135    543640.  3.9025     2      2   2 2p**4(1d) 4d (2s)
 136    544243.  3.9208     2      6   2 2p**4(1d) 4d (2p)
 137    544765.  3.9368     2     10   2 2p**4(1d) 4d (2d)
 138    544915.  3.9414     2     14   2 2p**4(1d) 4d (2f)
 139    544076.  3.9157     2     18   2 2p**4(1d) 4d (2g)
 140    546630.  3.9957     3     70   2 2p**4(1d) 4f (2p,2d,2f,2g,2h)
 141    568985.  5.0000    -1    250   2 2p**4(1d) n=5
 142    435028.  2.1732     0      2   3 2p**4(1s) 3s (2s)
 143    478870.  2.4445     1      6   3 2p**4(1s) 3p (2p)
 144    529476.  2.9348     2     10   3 2p**4(1s) 3d (2d)
 145    577650.   11  100    9           limit na4 2p**4 (3p)
 146    608490.                          limit na4 2p**4 (1d)
 147    644146.                          limit na4 2p**4 (1s)
 148    821842.                          limit na4 2p**5 (3p)
 11 4   49    6 109737.31 sodium 4
   1         0.  1.4835     1      9   1 2p**4 (3p)
   2     30840.  1.4516     1      5   2 2p**4 (1d)
   3     66496.  1.4773     1      1   3 2p**4 (1s)
   4    343688.  1.4569     1      3   5 2p**5 (1p)
   5    244192.  1.5100     1      9   4 2p**5 (3p)
   6    486650.  2.3755     0      3   1 2p**3(4s) 3s (3s)
   7    473950.  2.3284     0      5   1 2p**3(4s) 3s (5s)
   8    536174.  2.5906     1      9   1 2p**3(4s) 3p (3p)
   9    524884.  2.5364     1     15   1 2p**3(4s) 3p (5p)
  10    594915.  2.9418     2     15   1 2p**3(4s) 3d (3d)
  11    587966.  2.8927     2     25   1 2p**3(4s) 3d (5d)
  12    688063.  4.0000    -1    128   1 2p**3(4s) n=4
  13    727568.  5.0000    -1    200   1 2p**3(4s) n=5
  14    531410.  2.3619     0      5   2 2p**3(2d) 3s (1d)
  15    525105.  2.3386     0     15   2 2p**3(2d) 3s (3d)
  16    573995.  2.5400     1      3   2 2p**3(2d) 3p (1p)
  17    590050.  2.6184     1      9   2 2p**3(2d) 3p (3p)
  18    596579.  2.6524     1      5   2 2p**3(2d) 3p (1d)
  19    572468.  2.5329     1     15   2 2p**3(2d) 3p (3d)
  20    577783.  2.5579     1      7   2 2p**3(2d) 3p (1f)
  21    575838.  2.5486     1     21   2 2p**3(2d) 3p (3f)
  22    638802.  2.9100     2      1   2 2p**3(2d) 3d (1s)
  23    644166.  2.9484     2      3   2 2p**3(2d) 3d (3s)
  24    641193.  2.9269     2      3   2 2p**3(2d) 3d (1p)
  25    643179.  2.9412     2      9   2 2p**3(2d) 3d (3p)
  26    643626.  2.9445     2      5   2 2p**3(2d) 3d (1d)
  27    638895.  2.9107     2     15   2 2p**3(2d) 3d (3d)
  28    646420.  2.9650     2      7   2 2p**3(2d) 3d (1f)
  29    635714.  2.8886     2     21   2 2p**3(2d) 3d (3f)
  30    638189.  2.9057     2      9   2 2p**3(2d) 3d (1g)
  31    637696.  2.9023     2     27   2 2p**3(2d) 3d (3g)
  32    736407.  4.0000    -1    320   2 2p**3(2d) n=4
  33    775912.  5.0000    -1    500   2 2p**3(2d) n=5
  34    556796.  2.3637     0      3   3 2p**3(2p) 3s (1p)
  35    550174.  2.3392     0      9   3 2p**3(2p) 3s (3p)
  36    638838.  2.7498     1      1   3 2p**3(2p) 3p (1s)
  37    600978.  2.5498     1      3   3 2p**3(2p) 3p (3s)
  38    606831.  2.5779     1      3   3 2p**3(2p) 3p (1p)
  39    602381.  2.5564     1      9   3 2p**3(2p) 3p (3p)
  40    612611.  2.6065     1      5   3 2p**3(2p) 3p (1d)
  41    600528.  2.5477     1     15   3 2p**3(2p) 3p (3d)
  42    673140.  2.9786     2      3   3 2p**3(2p) 3d (1p)
  43    663521.  2.9087     2      9   3 2p**3(2p) 3d (3p)
  44    664637.  2.9166     2      5   3 2p**3(2p) 3d (1d)
  45    665362.  2.9217     2     15   3 2p**3(2p) 3d (3d)
  46    667442.  2.9366     2      7   3 2p**3(2p) 3d (1f)
  47    663173.  2.9063     2     21   3 2p**3(2p) 3d (3f)
  48    761306.  4.0000    -1    192   3 2p**3(2p) n=4
  49    570823.  1.4853     1      1   6 2p**6(1s)
  50    797800.    6  100    4           limit na5 2p**3 (4s)
  51    846144.    6    6   10           limit na5 2p**3 (2d)
  52    871043.                          limit na5 2p**3 (2p)
  53   1014269.                          limit na5 2p**4 (4p)
  54   1170931.                          limit na5 2p**4 (2p)
  55   1366691.                          limit na5 2p**5 (2p)
 11 5  157    7 109737.31 sodium 5
   1         0.  1.5677     1      4   1 2p**3 (4s)
   2     48344.  1.6028     1     10   1 2p**3 (2d)
   3     73243.  1.6218     1      6   1 2p**3 (2p)
   4    684035.  2.5193     0      6   1 2p**2(3p) 3s (2p)
   5    672165.  2.4854     0     12   1 2p**2(3p) 3s (4p)
   6    753532.  2.7500     1      2   1 2p**2(3p) 3p (2s)
   7    779324.  2.8533     1      4   1 2p**2(3p) 3p (4s)
   8    775968.  2.8392     1      6   1 2p**2(3p) 3p (2p)
   9    769821.  2.8139     1     12   1 2p**2(3p) 3p (4p)
  10    773219.  2.8278     1     10   1 2p**2(3p) 3p (2d)
  11    768388.  2.8081     1     20   1 2p**2(3p) 3p (4d)
  12    793275.  2.9143     2      6   1 2p**2(3p) 3d (2p)
  13    798437.  2.9378     2     12   1 2p**2(3p) 3d (4p)
  14    809535.  2.9905     2     10   1 2p**2(3p) 3d (2d)
  15    797095.  2.9317     2     20   1 2p**2(3p) 3d (4d)
  16    798765.  2.9394     2     14   1 2p**2(3p) 3d (2f)
  17    785543.  2.8800     2     28   1 2p**2(3p) 3d (4f)
  18    897512.  3.5411     0      6   1 2p**2(3p) 4s (2p)
  19    893425.  3.5085     0     12   1 2p**2(3p) 4s (4p)
  20    921211.  3.7500     1      2   1 2p**2(3p) 4p (2s)
  21    931531.  3.8533     1      4   1 2p**2(3p) 4p (4s)
  22    930172.  3.8392     1      6   1 2p**2(3p) 4p (2p)
  23    927694.  3.8139     1     12   1 2p**2(3p) 4p (4p)
  24    929061.  3.8278     1     10   1 2p**2(3p) 4p (2d)
  25    927119.  3.8081     1     20   1 2p**2(3p) 4p (4d)
  26    938430.  3.9273     2      6   1 2p**2(3p) 4d (2p)
  27    940804.  3.9538     2     12   1 2p**2(3p) 4d (4p)
  28    944976.  4.0016     2     10   1 2p**2(3p) 4d (2d)
  29    939193.  3.9358     2     20   1 2p**2(3p) 4d (4d)
  30    942150.  3.9690     2     14   1 2p**2(3p) 4d (2f)
  31    934065.  3.8800     2     28   1 2p**2(3p) 4d (4f)
  32    944835.  4.0000     3    126   1 2p**2(3p) 4f (2d,4d,2f,4f,2g,4g
  33    983263.  4.5411     0      6   1 2p**2(3p) 5s (2p)
  34    981332.  4.5085     0     12   1 2p**2(3p) 5s (4p)
  35    994707.  4.7500     1      2   1 2p**2(3p) 5p (2s)
  36    999828.  4.8533     1      4   1 2p**2(3p) 5p (4s)
  37    999149.  4.8392     1      6   1 2p**2(3p) 5p (2p)
  38    997914.  4.8139     1     12   1 2p**2(3p) 5p (4p)
  39    998595.  4.8278     1     10   1 2p**2(3p) 5p (2d)
  40    997628.  4.8081     1     20   1 2p**2(3p) 5p (4d)
  41   1003301.  4.9273     2      6   1 2p**2(3p) 5d (2p)
  42   1004506.  4.9538     2     12   1 2p**2(3p) 5d (4p)
  43   1006633.  5.0016     2     10   1 2p**2(3p) 5d (2d)
  44   1003689.  4.9358     2     20   1 2p**2(3p) 5d (4d)
  45   1005189.  4.9690     2     14   1 2p**2(3p) 5d (2f)
  46   1001099.  4.8800     2     28   1 2p**2(3p) 5d (4f)
